word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
strips,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.87058823529411766,0.0,0.0,1.0,1,0,6,0
kown,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0,0,1.0,0.090909090909090912,0.0,0.0,1.0,0,0,4,0
enviroment,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.69393939393939397,0.0,0.0,1.0,0,0,10,0
combinatorial,7,0,7,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59550615282409114,0.0,0.0,1.0,0,0,13,0
encourage,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.88602178739625326,0.0,0.0,1.0,0,0,9,0
adapt,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35580329543016059,0.0,0.0,1.0,0,0,5,0
submitentry,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.76442307692307687,0.0,0.0,2.0,0,0,11,0
stamping,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,1,8,0
corrects,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.67038811400848997,0.0,0.0,1.0,1,0,8,0
jlqu,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.25510204081632654,0.0,0.0,1.0,0,0,4,0
estimate,49,4,40,0.10204081632653061,0.0,0.020408163265306121,0.5,0.0,0.0,0.0,0.0,0.020408163265306121,0.0,0.0,0.0,0.0,0.0,1.0,0.47291666666666665,0.25,0.0,1.5277777777777777,0.46526113953943921,0.0,0.0,1.5526315789473684,0,0,8,0
universally,7,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1666666666666667,0.34239888166321802,0.0,0.16666666666666666,1.1666666666666667,0,0,11,0
axcbhgmyk,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,9,0
competes,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.1111111111111111,0.0,0.0,1.0,1,0,8,0
martijn,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.037037037037037035,0.0,0.0,1.0,0,0,7,0
gkdmwgm,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.44444444444444442,0.0,0.0,1.0,0,0,7,0
anonymisation,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0,,0,0,1.0,0,0,13,0
icoitdg,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
vieta,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
kfb,5,1,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,2.0,0.78042328042328046,0.0,0.0,2.5,0,0,3,0
megabytes,10,0,10,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.4749241296946532,0.0,0.0,1.0,1,0,9,0
service,163,6,98,0.061349693251533742,0.0,0.036809815950920248,0.9940828402366864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061349693251533744,0.0,0.0,1.0,0.76587301587301582,0.0,0.5,1.8804347826086956,0.39835748156817802,0.010869565217391304,0.05434782608695652,1.8842105263157896,0,0,7,0
oldz,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
noout,0,0,0,,,,0.25,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
needed,314,22,287,0.0031847133757961785,0.0,0.063694267515923567,0.0,0.0,0.022292993630573247,0.0031847133757961785,0.0,0.012738853503184714,0.0,0.0031847133757961785,0.0031847133757961785,0.0,0.0031847133757961785,1.0,0.59511183261183254,0.045454545454545456,0.18181818181818182,1.1018867924528302,0.59680439055601819,0.0075471698113207548,0.075471698113207544,1.1214285714285714,0,0,6,0
oldc,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.93522267206477738,0.0,0.0,1.0,0,0,4,0
oldb,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.92914979757085026,0.0,0.0,1.0,0,0,4,0
master,401,40,218,0.10972568578553615,0.0,0.0,0.9603174603174603,0.0,0.0,0.0,0.0,0.0024937655860349127,0.0,0.0,0.0024937655860349127,0.0,0.0099750623441396506,1.075,0.6092063492063492,0.10000000000000001,0.025000000000000001,2.4606741573033708,0.44909442508777181,0.0056179775280898875,0.0,2.6141304347826089,0,0,6,0
verifyupdate,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,12,0
padhye,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.86419753086419748,0.0,0.0,1.0,0,0,6,0
idle,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72093023255813948,0.0,0.0,1.0,0,0,4,0
feeling,33,0,33,0.0,0.0,0.0,0.9117647058823529,0.0,0.060606060606060608,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0,,0,0,1.0,0.55597771244302729,0.0,0.0,1.0,0,1,7,0
longs,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.62650602409638556,0.0,0.0,1.0,1,0,5,0
spectrum,6,0,6,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.74721337857639902,0.0,0.16666666666666666,1.0,0,0,8,0
bbnr,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
increment,41,4,29,0.12195121951219512,0.0,0.0,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36249999999999999,0.75,0.0,2.04,0.50437425792211554,0.0,0.0,2.1153846153846154,0,0,9,0
dozen,8,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.37062859917962998,0.0,0.0,1.0,0,0,5,0
foundational,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,12,0
affairs,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.39982320704348268,0.0,0.0,1.0,1,0,7,0
courier,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60377358490566035,0.0,0.0,1.0,0,0,7,0
relaxations,3,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.76524261603375532,0.0,0.0,1.5,1,0,11,0
ptrdiff,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
committing,6,3,6,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39999999999999997,0.66666666666666663,0.0,1.0,0.6117050176711919,0.0,0.0,1.0,0,1,10,0
diffentent,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.98701298701298701,0.0,0.0,1.0,0,0,10,0
limitless,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.82905982905982911,0.0,0.0,1.0,1,0,9,0
metrics,9,1,6,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.5,1.0,0.0,1.6000000000000001,0.49745551503399044,0.0,0.0,1.8,1,0,7,0
simplify,25,0,24,0.0,0.0,0.040000000000000001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0416666666666667,0.51423383370443565,0.0,0.0,1.0416666666666667,0,0,8,0
mouth,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.3723908017176934,0.0,0.0,1.0,0,0,5,0
icloud,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.32135549872122765,0.0,0.0,1.0,0,0,6,0
expound,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.25210084033613445,0.0,0.0,1.0,0,0,7,0
singer,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.79230769230769227,0.0,0.0,1.0,0,0,6,0
maji,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.22222222222222221,0.0,0.0,1.0,0,0,4,0
nthscuwros,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,1,0,10,0
purges,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,6,0
vertices,3,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.45599718381976451,0.0,0.0,1.5,1,0,8,0
nettle,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.94366197183098588,0.0,0.0,1.0,0,0,6,0
dataconfantiality,2,1,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,1.0,0.75,0.0,0.0,2.0,0,0,17,0
tech,3,0,3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.51196277390253397,0.0,0.0,2.0,0,0,4,0
identicons,2,0,1,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.14444444444444443,1.0,0.0,2.0,1,0,10,0
purged,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52229508196721308,0.0,0.0,1.0,0,0,6,0
oqifh,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
saying,93,2,85,0.043010752688172046,0.0,0.021505376344086023,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.010752688172043012,0.0,0.021505376344086023,0.0,0.0,1.0,0.5,0.0,0.0,1.0963855421686748,0.53838088245041649,0.0,0.012048192771084338,1.1071428571428572,0,1,6,0
ltektz,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.19130434782608696,0.0,0.0,1.0,0,0,6,0
padded,110,9,89,0.018181818181818181,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090909090909090905,0.018181818181818181,0.018181818181818181,0.0,1.0,0.66666666666666663,0.1111111111111111,0.22222222222222221,1.3875,0.4642645519156906,0.025000000000000001,0.025000000000000001,1.4634146341463414,0,0,6,0
twvwggi,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
minimalt,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.061728395061728392,0.0,0.0,1.0,0,0,8,0
tempted,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.6138583638583639,0.0,0.0,1.0,0,0,7,0
maxlength,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,9,0
clicked,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.39393939393939392,0.0,0.0,1.0,0,0,7,0
luby,6,2,6,1.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65714285714285714,0.0,0.0,1.0,0.35896093029018494,0.0,0.0,1.2,0,0,4,0
bliss,4,2,4,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.5,1.5,0.23731884057971014,0.0,0.0,2.5,1,0,5,0
rick,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.76687007373506222,0.0,0.0,1.0,0,0,4,0
rich,2,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.9125613192777372,0.0,0.0,1.0,0,0,4,0
plate,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.20370370370370369,0.0,0.0,1.0,0,0,5,0
hprovider,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.57627118644067798,0.0,0.0,3.0,0,0,9,0
ceil,2,0,2,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.60691597746613923,0.0,0.0,1.5,0,0,4,0
fhjlqqzhsoynew,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,14,0
altogether,5,0,5,0.0,0.0,0.40000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.6164297126793099,0.0,0.0,1.0,0,0,10,0
snrdpa,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.5662650602409639,0.0,0.0,1.0,0,0,6,0
putpixel,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
commonjs,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40904893813481069,0.0,0.0,1.0,1,0,8,0
luajit,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.73529411764705888,0.0,0.0,1.0,0,0,6,0
nicely,8,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.67235023019341666,0.0,0.0,1.0,0,0,6,0
accordance,5,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0,,0,0,1.0,0.51099662472241747,0.0,0.0,1.0,0,0,10,0
patch,11,0,5,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.6000000000000001,0.49302135069052361,0.0,0.0,2.6000000000000001,0,0,5,0
wbxehqn,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
programmatic,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.43421052631578949,0.0,0.0,2.0,0,0,12,0
clarified,8,0,7,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1428571428571428,0.59452301534916585,0.0,0.0,1.1428571428571428,0,0,9,0
sensitivity,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.3489177489177489,0.0,0.0,1.0,0,0,11,0
ccgost,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
clarifies,4,0,4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0,,0,0,1.0,0.83922407083966055,0.0,0.0,1.0,1,0,9,0
lots,57,1,51,0.08771929824561403,0.0,0.0,0.9824561403508771,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,1.1200000000000001,0.38837261293761682,0.080000000000000002,0.0,1.1176470588235294,1,0,4,0
irr,2,0,1,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,,0,0,2.0,0.33999999999999997,0.0,0.0,2.0,0,0,3,0
oyfeaivhred,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17064846416382254,0.0,0.0,1.0,0,0,11,0
convex,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
iru,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
irk,3,0,1,1.0,1.0,0.0,0.6666666666666666,0.0,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.3920099875156054,0.0,0.0,3.0,0,0,3,0
irl,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.96376811594202894,0.0,0.0,1.0,0,0,3,0
iro,2,0,1,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.65588235294117647,0.0,0.0,2.0,0,0,3,0
xva,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
irc,2,0,2,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26662162162162162,0.0,0.0,1.0,0,0,3,0
strchars,1,0,1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.38686131386861317,0.0,0.0,4.0,1,0,8,0
requisites,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,1,0,10,0
extend,51,4,45,0.11764705882352941,0.0,0.0,0.09803921568627451,0.0,0.019607843137254902,0.0,0.0,0.0,0.0,0.0,0.019607843137254902,0.0,0.0,1.0,0.40000000000000002,0.25,0.0,1.2439024390243902,0.51321690902614936,0.0,0.0,1.25,0,0,6,0
nature,43,1,39,0.0,0.0,0.046511627906976744,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069767441860465115,0.0,0.0,1.0,1.0,0.0,1.0,1.263157894736842,0.59982176812718679,0.0,0.026315789473684209,1.2564102564102564,0,0,6,0
lapping,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57009345794392519,0.0,0.0,1.0,0,1,7,0
wtbbe,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
extent,17,2,17,0.0,0.0,0.0,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,0.5,0.0,1.0,0.61562235999877479,0.066666666666666666,0.0,1.0,0,0,6,0
succeptible,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,0,,0,0,1.0,0,0,11,0
rsagen,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
keyspace,60,10,40,0.050000000000000003,0.0,0.083333333333333329,1.0,0.0,0.083333333333333329,0.0,0.0,0.033333333333333333,0.0,0.0,0.033333333333333333,0.016666666666666666,0.0,1.0,0.77357142857142858,0.10000000000000001,0.5,1.6666666666666667,0.46618300707573085,0.0,0.0,1.935483870967742,0,0,8,0
ktj,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
resending,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.027972027972027972,0.0,0.0,1.0,0,1,9,0
uskincor,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.97952218430034133,0.0,0.0,1.0,0,0,8,0
subround,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58620689655172409,0.0,0.0,1.0,0,0,8,0
eradicate,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.17741935483870969,0.0,0.0,1.0,0,0,9,0
rehash,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.36507936507936506,0.0,0.0,1.0,0,0,6,0
concatinating,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71111111111111114,0.0,0.0,1.0,0,1,13,0
smackdown,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,9,0
frb,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
extractarray,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,12,0
frf,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.94880546075085326,0.0,0.0,1.0,0,0,3,0
triviality,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.3724137931034483,0.0,0.0,2.0,0,0,10,0
union,17,2,13,0.23529411764705882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.3636363636363635,0.43663680616464667,0.0,0.0,1.5454545454545454,0,0,5,0
fri,2,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33962684275184274,0.0,0.0,1.0,0,0,3,0
fro,3,0,3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.6666666666666665,0.3837881214023236,0.0,0.0,3.6666666666666665,0,0,3,0
bothers,6,0,6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60748250368243273,0.0,0.0,1.0,1,0,7,0
much,936,40,778,0.0096153846153846159,0.0,0.0085470085470085479,0.0,0.0,0.00641025641025641,0.0010683760683760685,0.0,0.0042735042735042739,0.0,0.0,0.011752136752136752,0.002136752136752137,0.0042735042735042739,1.0,0.31404581529581532,0.59999999999999998,0.0,1.2195121951219512,0.5958116055785474,0.023035230352303523,0.028455284552845527,1.248339973439575,0,0,4,0
frx,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.29411764705882354,0.0,0.0,1.0,0,0,3,0
retrospect,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.22522303325223034,0.0,0.0,1.0,0,0,10,0
spit,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59623640888463025,0.0,0.0,1.0,0,0,4,0
dave,13,0,7,0.84615384615384615,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.8571428571428572,0.22417038446221554,0.14285714285714285,0.0,1.8571428571428572,0,0,4,0
nxvypy,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
doubts,32,2,32,0.03125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,1.0,0.34999999999999998,1.0,0.0,1.0,0.45249883986523459,0.066666666666666666,0.0,1.0,1,0,6,0
spin,7,0,4,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.5,0.30738214109173656,0.0,0.0,2.5,0,0,4,0
