word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
stabiliser,4,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3333333333333333,0.47806139472806136,0.0,0.0,1.3333333333333333,0,0,10,0
allan,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.1415929203539823,0.0,0.0,1.0,0,0,5,0
parasites,23,4,16,0.0,0.0,0.17391304347826086,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77083333333333337,0.25,0.5,1.5833333333333333,0.58940431992416131,0.0,0.16666666666666666,1.9166666666666667,1,0,9,0
wearever,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.027027027027027029,0.0,0.0,1.0,0,0,8,0
grapefruits,5,2,4,0.0,0.0,0.20000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83333333333333326,0.0,0.5,1.5,0.29042553191489362,0.0,0.0,1.6666666666666667,1,0,11,0
untwisting,2,1,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,0.21428571428571427,0.0,0.0,2.0,0,1,10,0
grapefruity,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.94999999999999996,0.0,0.0,1.0,0,0,11,0
mason,52,5,44,0.17307692307692307,0.0,0.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.60833333333333339,0.20000000000000001,0.0,1.2051282051282051,0.42569325025646365,0.0,0.0,1.3333333333333333,0,0,5,0
encourage,12,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57878702583130892,0.0,0.0,1.0,0,0,9,0
adapt,20,7,20,0.0,0.0,0.050000000000000003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17176870748299319,1.0,0.0,1.1538461538461537,0.48919029135444253,0.076923076923076927,0.0,1.375,0,0,5,0
banettons,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.27472527472527469,0.0,0.0,3.0,1,0,9,0
smithfield,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.55462184873949583,0.0,0.0,1.0,0,0,10,0
suddha,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.98484848484848486,0.0,0.0,1.0,0,0,6,0
strata,9,3,6,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73333333333333339,0.33333333333333331,0.66666666666666663,2.3333333333333335,0.40528100775193798,0.0,0.33333333333333331,3.3333333333333335,0,0,6,0
pumpkins,15,1,10,0.066666666666666666,0.0,0.066666666666666666,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5555555555555556,0.4891775924559375,0.0,0.1111111111111111,1.6666666666666667,1,0,8,0
devoloped,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.77941176470588236,0.0,0.0,1.0,0,0,9,0
estimate,54,5,49,0.0,0.0,0.018518518518518517,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,1.0,0.25833333333333336,0.80000000000000004,0.0,1.2045454545454546,0.57507066387523154,0.0,0.0,1.2608695652173914,0,0,8,0
universally,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.46414720153182909,0.0,0.0,1.0,0,0,11,0
chlorine,13,2,10,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,1.5,0.60419349827573887,0.0,0.125,1.75,0,0,8,0
sickeningly,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26315789473684209,0.0,0.0,1.0,0,0,11,0
disturbed,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.59395548775587681,0.0,0.0,1.0,0,0,9,0
competed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.96341463414634143,0.0,0.0,1.0,0,0,8,0
chronic,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.2183181218785368,0.0,0.0,1.3333333333333333,0,0,7,0
breed,12,2,9,0.083333333333333329,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.5,0.0,1.5714285714285714,0.35145600680276851,0.0,0.0,1.625,0,0,5,0
curiouser,2,0,1,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.82012195121951215,0.0,0.0,2.0,0,0,9,0
wheel,17,2,12,0.0,0.0,0.11764705882352941,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.5,2.0,0.48514520859257704,0.0,0.10000000000000001,2.2000000000000002,0,0,5,0
kfc,7,3,7,1.0,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77777777777777779,0.0,0.66666666666666663,1.25,0.47734699940582292,0.0,0.0,1.6000000000000001,0,0,3,0
olds,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.1388888888888889,0.0,0.0,1.0,1,0,4,0
bakelite,4,0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.42567567567567566,0.0,0.0,4.0,0,0,8,0
renovated,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.025974025974025976,0.0,0.0,1.0,0,0,9,0
service,34,1,32,0.0,0.0,0.058823529411764705,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.096774193548387,0.58259283745759038,0.0,0.032258064516129031,1.09375,0,0,7,0
zinfandel,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,1.0,0.0,2.0,0.03125,1.0,0.0,3.0,0,0,9,0
reuben,4,1,4,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.80000000000000004,0.0,0.0,1.3333333333333333,0.14359200470311581,0.0,0.0,1.6666666666666667,0,0,6,0
needed,226,19,215,0.0044247787610619468,0.0,0.075221238938053103,0.0,0.0,0.0044247787610619468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044247787610619468,1.0,0.58525480367585636,0.0,0.21052631578947367,1.0561224489795917,0.56402911460535077,0.0,0.051020408163265307,1.0761904761904761,0,0,6,0
master,31,2,27,0.25806451612903225,0.0,0.032258064516129031,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129031,0.0,0.0,1.0,0.83333333333333326,0.0,0.5,1.1599999999999999,0.4899438948850437,0.0,0.040000000000000001,1.24,0,0,6,0
mousseline,5,1,3,0.20000000000000001,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000001,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,2.0,0.69947089947089947,0.0,0.0,2.5,0,0,10,0
genesis,2,0,2,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.32404692082111436,0.0,0.0,1.0,1,0,7,0
soluability,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,11,0
positively,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.72868232983292403,0.0,0.0,1.0,0,0,10,0
idly,7,1,5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59999999999999998,0.0,0.0,1.5,0.3097104191958866,0.25,0.0,1.75,0,0,4,0
regulator,10,0,7,0.29999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.4285714285714286,0.52011939838219212,0.0,0.0,1.4285714285714286,0,0,9,0
idle,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.49206349206349204,0.0,0.0,1.0,0,0,4,0
exclaimed,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40000000000000002,0.0,0.0,1.0,0,0,9,0
sheen,8,0,8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61060474327937564,0.0,0.0,1.0,0,0,5,0
feeling,66,2,61,0.015151515151515152,0.0,0.015151515151515152,0.6567164179104478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,1.0,0.88311688311688308,0.0,0.0,1.0847457627118644,0.48198424958987574,0.0,0.0,1.1186440677966101,0,1,7,0
idli,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,3.0,0.9494949494949495,0.0,0.0,4.0,0,0,4,0
shadowy,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.84375,0.0,0.0,1.0,0,0,7,0
spectrum,4,0,4,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.76149157610258178,0.0,0.25,1.0,0,0,8,0
chancaca,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.52631578947368418,0.0,0.0,1.0,0,0,8,0
dozen,29,1,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,1.0,1.0,0.0,1.0,1.1200000000000001,0.34031261128851925,0.080000000000000002,0.0,1.1153846153846154,0,0,5,0
affairs,2,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.85555555555555551,0.0,0.0,2.0,1,0,7,0
wholesome,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.27027027027027029,0.0,0.0,1.0,0,0,9,0
sitio,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.71282051282051284,0.0,0.0,1.0,0,0,5,0
poms,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.40000000000000002,0.0,0.0,1.0,1,0,4,0
unmolded,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.61467889908256879,0.0,0.0,1.0,0,0,8,0
nordic,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.019801980198019802,0.0,0.0,1.0,0,0,6,0
committing,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7592592592592593,0.0,0.0,1.0,0,1,10,0
sugarcane,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66666666666666663,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.19078947368421051,0.0,0.0,3.0,0,0,9,0
diminishing,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,1.0,0.58140222350748672,0.0,0.0,1.0,0,1,11,0
metrics,2,0,2,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.36538461538461542,0.0,0.0,1.0,1,0,7,0
disjointed,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.47115384615384615,0.0,0.0,1.0,0,0,10,0
mouth,111,8,101,0.018018018018018018,0.0,0.11711711711711711,0.9682539682539683,0.0,0.0,0.0,0.0,0.0090090090090090089,0.0,0.0,0.0090090090090090089,0.0,0.0,1.0,0.93874007936507931,0.0,0.625,1.1612903225806452,0.58056157644147111,0.0,0.032258064516129031,1.2210526315789474,0,0,5,0
singer,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.039215686274509803,0.0,0.0,1.0,0,0,6,0
nettle,3,1,2,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,2.0,0.26785714285714285,0.0,0.0,3.0,0,0,6,0
tech,9,1,9,0.1111111111111111,0.0,0.1111111111111111,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.25,0.6170387804062526,0.0,0.0,1.375,0,0,4,0
scream,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.44303797468354428,0.0,0.0,2.0,0,0,6,0
stearoyl,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.98969072164948457,0.0,0.0,1.0,0,0,8,0
braising,47,9,38,0.042553191489361701,0.0,0.10638297872340426,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276595744680851,0.0,0.0,1.0,0.78703703703703709,0.33333333333333331,0.55555555555555558,1.3103448275862069,0.45335799484594347,0.0,0.068965517241379309,1.4242424242424243,0,1,8,1
sweetner,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.98750000000000004,0.0,0.0,1.0,0,0,8,0
fennel,47,11,35,0.21276595744680851,0.0,0.042553191489361701,0.8958333333333334,0.0,0.021276595744680851,0.0,0.0,0.0,0.0,0.0,0.021276595744680851,0.0,0.0,1.0909090909090908,0.70779220779220786,0.18181818181818182,0.27272727272727271,1.4583333333333333,0.45251076201440105,0.041666666666666664,0.0,1.9583333333333333,0,0,6,0
tempted,14,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.50487739057907044,0.0,0.071428571428571425,1.0,0,0,7,0
cheaply,11,2,11,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15555555555555556,1.0,0.0,1.0,0.4996526384474399,0.0,0.0,1.1000000000000001,0,0,7,0
eliminated,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.544348060890404,0.0,0.0,1.0,0,0,10,0
orleans,2,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33571428571428574,0.0,0.0,1.0,1,0,7,0
makizushi,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.15555555555555556,0.0,0.0,1.5,0,0,9,0
rico,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,4,0
rick,6,0,3,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.3333333333333335,0.46087768440709614,0.0,0.0,2.3333333333333335,0,0,4,0
rich,79,4,74,0.063291139240506333,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67083333333333339,0.0,0.25,1.1142857142857143,0.50111352722559044,0.0,0.014285714285714285,1.1549295774647887,0,0,4,0
rice,1626,279,758,0.056580565805658053,0.0,0.054735547355473556,0.9711191335740073,0.00061500615006150063,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.015375153751537515,0.0,0.0,1.1720430107526882,0.64962167959479789,0.10752688172043011,0.22580645161290322,2.8016701461377869,0.46831903134481906,0.010438413361169102,0.056367432150313153,3.4412371134020621,0,0,4,1
rica,4,1,3,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,0.31948798328108674,0.0,0.0,2.0,0,0,4,0
plate,159,16,123,0.037735849056603772,0.0,0.069182389937106917,0.9503105590062112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625,0.82291666666666663,0.0,0.4375,1.4205607476635513,0.49536577979874158,0.0,0.037383177570093455,1.5089285714285714,0,0,5,0
puckers,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.44827586206896552,0.0,0.0,1.0,1,0,7,0
platt,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7931034482758621,0.0,0.0,1.0,0,0,5,0
cullineary,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.16216216216216217,0.0,0.0,1.0,0,0,10,0
altogether,23,0,23,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.70595056968705605,0.0,0.13043478260869565,1.0,0,0,10,0
nicely,83,1,81,0.0,0.0,0.03614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59999999999999998,0.0,0.0,1.0249999999999999,0.45998282200626878,0.0,0.012500000000000001,1.0375000000000001,0,0,6,0
pretzel,24,3,15,0.083333333333333329,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.72222222222222221,0.0,0.33333333333333331,2.5,0.45686355092628106,0.0,0.0,2.75,0,0,7,0
patch,10,0,10,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000001,0.0,0.0,0,,0,0,1.0,0.41028612089984229,0.0,0.0,1.0,0,0,5,0
heirloom,20,2,15,0.050000000000000003,0.0,0.0,0.95,0.0,0.050000000000000003,0.0,0.0,0.0,0.0,0.0,0.14999999999999999,0.0,0.0,1.0,0.5,0.5,0.0,1.3846153846153846,0.44435135484576654,0.0,0.0,1.5384615384615385,0,0,8,0
clarified,44,11,35,0.068181818181818177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,1.0,0.44707792207792207,0.45454545454545453,0.0,1.4583333333333333,0.53093352705810493,0.041666666666666664,0.041666666666666664,1.9166666666666667,0,0,9,0
sensitivity,7,0,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.1666666666666667,0.4332649442197149,0.0,0.16666666666666666,1.1666666666666667,0,0,11,0
pinot,4,0,4,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.27447478991596636,0.0,0.0,1.0,0,0,5,0
trivet,4,1,2,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59999999999999998,0.0,0.0,3.0,0.25786163522012578,0.0,0.0,4.0,0,0,6,0
clarifies,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.65362811791383224,0.0,0.0,1.0,1,0,9,0
dishwash,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.84615384615384615,0.0,0.0,2.0,0,0,8,0
playfulness,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.96183206106870234,0.0,0.0,1.0,1,0,11,0
bannetons,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.13513513513513514,0.0,0.0,1.0,1,0,9,0
lots,234,12,216,0.055555555555555552,0.01282051282051282,0.0,0.9914163090128756,0.0,0.0,0.0,0.0,0.0042735042735042739,0.0,0.0,0.047008547008547008,0.0,0.0,1.0,0.44654581529581527,0.33333333333333331,0.0,1.0931372549019607,0.44887986828506882,0.024509803921568627,0.0,1.0981308411214954,1,0,4,0
convex,4,1,4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.86113575865128666,0.0,0.0,1.0,0,0,6,0
warchestershire,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.35643564356435642,0.0,0.0,1.0,0,0,15,0
totalweight,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.57446808510638303,0.0,0.0,1.0,0,0,11,0
counterclokwise,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.20833333333333334,0.0,0.0,1.0,0,0,15,0
irn,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.64516129032258063,0.0,0.0,1.0,0,0,3,0
conductive,2,0,2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.65517422886619636,0.0,0.0,1.0,0,0,10,0
irc,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33333333333333331,0.0,0.0,1.0,0,0,3,0
niuean,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.23076923076923078,0.0,0.0,1.0,0,0,6,0
requisites,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.090277777777777776,0.0,0.0,1.0,1,0,10,0
letting,134,6,128,0.029850746268656716,0.0,0.0,0.007462686567164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42500000000000004,0.33333333333333331,0.0,1.0491803278688525,0.53468635887832727,0.0081967213114754103,0.0,1.0551181102362204,0,1,7,0
extend,36,7,36,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,1.0,0.42857142857142855,0.5714285714285714,0.0,1.1379310344827587,0.64635083612577848,0.0,0.0,1.2121212121212122,0,0,6,0
nature,32,2,31,0.0,0.0,0.0625,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,1.0,0.69444444444444442,0.0,0.0,1.0689655172413792,0.54854538802082364,0.0,0.10344827586206896,1.1000000000000001,0,0,6,0
fruits,204,29,148,0.014705882352941176,0.0,0.049019607843137254,0.9716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,1.0,0.58825570980743402,0.13793103448275862,0.13793103448275862,1.5210084033613445,0.54304818289577705,0.0084033613445378148,0.033613445378151259,1.640625,1,0,6,0
davidlebovitz,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,13,0
extent,36,3,34,0.027777777777777776,0.0,0.055555555555555552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,1.0,0.22222222222222221,1.0,0.0,1.064516129032258,0.5568336876373291,0.0,0.064516129032258063,1.0588235294117647,0,0,6,0
tendons,6,1,4,0.0,0.0,0.33333333333333331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.6666666666666667,0.64655774333193694,0.0,0.0,2.0,1,0,7,0
