word,n_occurence,n_title,n_question,ratio_capital,ratio_upper,ratio_before_ques,ratio_noun,ratio_around_kw_tag,ratio_around_kw_understand,ratio_around_kw_study,ratio_around_kw_introduction,ratio_around_kw_explain,ratio_around_kw_principle,ratio_around_kw_interpret,ratio_around_kw_difference,ratio_around_kw_book,ratio_around_kw_knowledge,mean_occur_in_title,mean_position_in_title,ratio_in_title_first,ratio_in_title_last,mean_occur_in_content,mean_position_in_content,ratio_in_content_first,ratio_in_content_last,mean_occur_in_question,is_end_with_s,is_end_with_ing,str_length,is_tag
centr,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
strike,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.34328358208955223,0.0,0.0,3.0,0,0,6,0
inner,21,2,16,0.14285714285714285,0.0,0.0,0.4444444444444444,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,1.0,0.46527777777777779,0.0,0.0,1.7857142857142858,0.34424370612074578,0.0,0.0,1.9285714285714286,0,0,5,0
until,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
sensorsmag,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
standardized,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,,0,0,1.0,0,0,12,0
relay,23,2,13,0.086956521739130432,0.0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,0.0,0.0,2.1818181818181817,0.57016453869419703,0.0,0.090909090909090912,2.3636363636363638,0,0,5,0
relax,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.33571428571428569,0.0,0.0,1.0,0,0,5,0
successful,10,0,10,0.10000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3,0.52532431983787564,0.0,0.10000000000000001,1.3,0,0,10,0
brings,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.47972099468521068,0.0,0.0,1.0,1,0,6,0
instructable,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.55134957208689928,0.0,0.0,1.0,0,0,12,0
yahoo,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
tilting,7,0,6,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0,,0,0,1.1666666666666667,0.46404163088408995,0.0,0.0,1.1666666666666667,0,1,7,0
glass,12,1,11,0.0,0.0,0.083333333333333329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83333333333333337,0.0,0.0,1.3,0.38155929852741322,0.0,0.10000000000000001,1.2727272727272727,1,0,5,0
aux,2,0,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.84848484848484851,0.0,0.0,2.0,0,0,3,0
toolchain,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.38095238095238093,0.0,0.0,1.0,0,0,9,0
serially,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.45284276882046309,0.0,0.0,1.0,0,0,8,0
hole,20,0,16,0.0,0.0,0.10000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.3125,0.50479503674026049,0.0625,0.0625,1.3125,0,0,4,0
hold,73,2,52,0.054794520547945202,0.0,0.013698630136986301,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.57499999999999996,0.0,0.0,1.54,0.52781507311355047,0.0,0.040000000000000001,1.5686274509803921,0,0,4,0
unpack,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,6,0
dot,58,0,16,0.017241379310344827,0.0,0.0,0.7521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,10.6875,0.50292333221670427,0.0,0.0,10.6875,0,0,3,0
circumstances,7,0,7,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.63837814712407492,0.0,0.2857142857142857,1.0,1,0,13,0
equilateral,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60402349005490708,0.0,0.0,1.0,0,0,11,0
locked,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5625,0.0,0.0,1.0,0.31800766283524906,0.0,0.0,1.3333333333333333,0,0,6,0
xerus,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.10714285714285714,0.0,0.0,1.0,1,0,5,0
pursue,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.22174254317111461,0.0,0.0,1.0,0,0,6,0
blade,9,2,8,0.22222222222222221,0.0,0.1111111111111111,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.5,0.5,1.5,0.388027612051766,0.16666666666666666,0.0,1.5714285714285714,0,0,5,0
incomparable,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53061224489795922,0.0,0.0,1.0,0,0,12,0
temperatures,8,1,6,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.0,1.0,0.0,1.0,1.3999999999999999,0.55591353259540444,0.0,0.20000000000000001,1.3333333333333333,1,0,12,0
concepts,20,2,18,0.10000000000000001,0.0,0.050000000000000003,1.0,0.0,0.10000000000000001,0.0,0.050000000000000003,0.050000000000000003,0.0,0.0,0.050000000000000003,0.0,0.0,1.0,0.66666666666666663,0.0,0.5,1.125,0.58883930536737306,0.0,0.0625,1.25,1,0,8,0
example,309,3,270,0.045307443365695796,0.0,0.0097087378640776691,1.0,0.0,0.012944983818770227,0.0,0.0,0.0,0.0,0.0,0.012944983818770227,0.0,0.0,1.0,0.71851851851851867,0.0,0.33333333333333331,1.2134831460674158,0.4993725719073876,0.0074906367041198503,0.011235955056179775,1.211111111111111,0,0,7,0
scavenge,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.70370370370370372,0.0,0.0,1.0,0,0,8,0
socketserver,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.75187969924812026,0.0,0.0,3.0,0,0,12,0
digit,3,1,3,0.66666666666666663,0.0,0.0,0.4,0.0,0.33333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,0.0,0.0,1.0,0.80235226620768785,0.0,0.0,1.5,0,0,5,0
fileexchange,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,12,0
caution,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.054794520547945202,0.0,0.0,1.0,0,0,7,0
reviewing,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.023255813953488372,0.0,0.0,1.0,0,1,9,0
want,830,7,607,0.0012048192771084338,0.0012048192771084338,0.0012048192771084338,0.006009615384615385,0.0012048192771084338,0.0084337349397590362,0.0012048192771084338,0.0,0.0024096385542168677,0.0024096385542168677,0.0,0.006024096385542169,0.0024096385542168677,0.006024096385542169,1.0,0.32823129251700678,0.42857142857142855,0.0,1.4016666666666666,0.3686329675481681,0.19333333333333333,0.0016666666666666668,1.4039735099337749,0,0,4,0
umin,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.80748663101604279,0.0,0.0,2.0,0,0,4,0
flyzano,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
absolute,27,5,24,0.037037037037037035,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,1.0,0.45666666666666672,0.40000000000000002,0.0,1.2105263157894737,0.59645955678524831,0.0,0.0,1.2173913043478262,0,0,8,0
preferably,27,0,26,0.14814814814814814,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0,,0,0,1.0384615384615385,0.56857334722417296,0.0,0.0,1.0384615384615385,0,0,10,0
hod,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.09947643979057591,0.0,0.0,1.0,0,0,3,0
hoc,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
gusts,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.550561797752809,0.0,0.0,1.0,1,0,5,0
auger,2,0,1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.25423728813559321,0.0,0.0,2.0,0,0,5,0
travel,23,0,18,0.0,0.0,0.043478260869565216,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.4444444444444444,0.58744441150073945,0.0,0.055555555555555552,1.4444444444444444,0,0,6,0
damage,20,2,19,0.0,0.0,0.050000000000000003,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91666666666666674,0.0,0.5,1.1764705882352942,0.69243531068118924,0.0,0.058823529411764705,1.2222222222222223,0,0,6,0
machine,104,11,77,0.096153846153846159,0.0096153846153846159,0.067307692307692304,1.0,0.0096153846153846159,0.0,0.0096153846153846159,0.0,0.0,0.0,0.0,0.028846153846153848,0.0,0.0,1.0,0.74696969696969695,0.18181818181818182,0.45454545454545453,1.606060606060606,0.4620329870065667,0.0,0.015151515151515152,1.7205882352941178,0,0,7,0
how,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
hot,12,0,10,0.0,0.0,0.083333333333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.2,0.60335752080182292,0.0,0.0,1.2,0,0,3,0
playback,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.53947368421052633,0.0,0.0,1.0,0,0,8,0
relcoord,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,8,0
significance,3,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.76560934939399417,0.0,0.0,1.0,0,0,12,0
rightarrow,38,0,4,0.0,0.0,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,9.5,0.37345709836396884,0.0,0.0,9.5,0,0,10,0
preferable,7,0,7,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80311346876528122,0.0,0.14285714285714285,1.0,0,0,10,0
activation,4,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.68329688354291962,0.0,0.0,1.0,0,0,10,0
classify,7,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000001,1.0,0.0,2.0,0.59936564996368913,0.0,0.0,1.75,0,0,8,0
wolfram,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.79545454545454541,0.0,0.0,1.0,0,0,7,0
gaming,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.7678571428571429,0.0,0.0,1.0,0,1,6,0
pinhole,2,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.10881684347261311,0.0,0.0,1.0,0,0,7,0
utilise,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.12459893048128343,0.0,0.0,1.0,0,0,7,0
minimums,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.26253687315634217,0.0,0.0,1.0,1,0,8,0
modulation,3,1,3,0.33333333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59999999999999998,0.0,0.0,1.0,0.93892828999211975,0.0,0.0,1.0,0,0,10,0
typed,2,0,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.73967236467236464,0.0,0.0,1.0,0,0,5,0
dxycusk,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
minimized,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.58772140283793717,0.0,0.0,1.0,0,0,9,0
misunderstanding,3,0,3,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.80770215356519925,0.0,0.0,1.0,0,1,16,0
diagram,31,3,27,0.12903225806451613,0.0,0.064516129032258063,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129031,1.0,0.91666666666666663,0.0,0.66666666666666663,1.2083333333333333,0.539162563423773,0.041666666666666664,0.041666666666666664,1.3333333333333333,0,0,7,0
wrong,163,1,139,0.0,0.0,0.22699386503067484,0.0,0.0,0.030674846625766871,0.0,0.0,0.018404907975460124,0.0,0.0061349693251533744,0.0,0.0061349693251533744,0.0,1.0,0.8571428571428571,0.0,0.0,1.173913043478261,0.67887656096238846,0.0,0.11594202898550725,1.181159420289855,0,0,5,0
minimizes,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.24520819623362691,0.0,0.0,1.0,1,0,9,0
minimizer,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.5539568345323741,0.0,0.0,1.0,0,0,9,0
types,48,7,38,0.0,0.0,0.041666666666666664,0.9375,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,1.0,0.37551020408163266,0.2857142857142857,0.0,1.3225806451612903,0.52521205136967486,0.0,0.0,1.2972972972972974,1,0,5,0
sentis,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,4.0,0.38095238095238093,0.0,0.0,4.0,1,0,6,0
marginalize,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.21276595744680851,0.0,0.0,1.0,0,0,11,0
effective,28,4,26,0.071428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2388888888888889,0.5,0.0,1.1363636363636365,0.62625007311367742,0.0,0.045454545454545456,1.1599999999999999,0,0,9,0
isvalid,0,0,0,,,,0.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,7,0
angularxvel,2,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.62962962962962954,0.0,0.0,2.0,0,0,11,0
angdes,2,0,1,1.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,12.0,0.7652439024390244,0.0,0.0,12.0,1,0,6,0
zincrement,5,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.5,0.49050708426547357,0.0,0.0,2.5,0,0,10,0
beeping,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.32894736842105265,0.0,0.0,1.0,0,1,7,0
timers,9,2,9,0.22222222222222221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.70833333333333326,0.0,0.0,1.0,0.17564015549667417,0.0,0.0,1.125,1,0,6,0
keeps,20,0,19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0526315789473684,0.50975517519347258,0.0,0.0,1.0526315789473684,1,0,5,0
wing,9,2,8,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20192307692307693,0.0,0.0,1.1666666666666667,0.25581580837848139,0.0,0.0,1.2857142857142858,0,1,4,0
wind,33,2,20,0.090909090909090912,0.0,0.0,0.6857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20833333333333331,1.0,0.0,1.9444444444444444,0.44134831215309839,0.0,0.0,2.0555555555555554,0,0,4,0
wine,2,1,2,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331,1.0,0.0,1.0,0.125,0.0,0.0,2.0,0,0,4,0
restriction,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.25925925925925924,0.0,0.0,1.0,0,0,11,0
basespeed,7,0,2,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,6.5,0.45334895019954879,0.0,0.0,6.5,0,0,9,0
feedback,91,9,75,0.054945054945054944,0.0,0.02197802197802198,0.8494623655913979,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.032967032967032968,0.02197802197802198,0.0,1.0,0.64634038800705473,0.1111111111111111,0.22222222222222221,1.2575757575757576,0.49269324642439,0.0,0.015151515151515152,1.3529411764705883,0,0,8,0
kuei,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,1.0,0.0,1.0,1.0,0,0,4,0
welcomed,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.90329445696764343,0.0,0.40000000000000002,1.0,0,0,8,0
vary,24,1,23,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.81818181818181823,0.0,0.0,1.0454545454545454,0.58009837074392845,0.0,0.0,1.0434782608695652,0,0,4,0
controllable,10,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66666666666666663,0.0,0.0,1.0,0.39135194287569663,0.0,0.0,1.0,0,0,12,0
ecalc,5,0,3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.6666666666666667,0.55301481068352232,0.0,0.0,1.6666666666666667,0,0,5,0
concurrency,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.10559006211180125,0.0,0.0,1.0,0,0,11,0
fidelity,2,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.51887755102040822,0.0,0.0,1.0,0,0,8,0
marginalization,8,1,2,0.0,0.0,0.0,0.875,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,7.0,0.52583586626139822,0.0,0.0,8.0,0,0,15,0
subtoind,3,0,1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,5.0,0.82098765432098764,0.0,0.0,5.0,0,0,8,0
transitions,5,0,2,0.20000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,3.0,0.56453537936913889,0.0,0.0,3.0,1,0,11,0
fit,57,3,50,0.017543859649122806,0.0,0.035087719298245612,0.3508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.54166666666666663,0.33333333333333331,0.33333333333333331,1.1489361702127661,0.55922456088801265,0.0,0.0,1.1632653061224489,0,0,3,0
directional,4,1,4,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,0.34742640631010008,0.0,0.0,1.0,0,0,11,0
bringing,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.15515104064722385,0.0,0.0,1.0,0,1,8,0
fix,33,1,32,0.030303030303030304,0.0,0.060606060606060608,0.18181818181818182,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,1.096774193548387,0.59186749865733934,0.0,0.064516129032258063,1.1290322580645162,0,0,3,0
diffrent,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40000000000000002,0.0,0.0,0,,0,0,1.0,0,0,8,0
initializations,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.4285714285714286,0.0,0.0,2.0,1,0,15,0
bulding,2,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,0.0,1.0,0.026315789473684209,1.0,0.0,1.0,0,1,7,0
endeavoring,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.010869565217391304,1.0,0.0,1.0,0,1,11,0
zag,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,3,0
hidden,7,0,6,0.5714285714285714,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.5,0.45863997771076709,0.0,0.0,1.5,0,0,6,0
easier,37,2,36,0.0,0.0,0.027027027027027029,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,1.0294117647058822,0.70690375867082211,0.0,0.0,1.0571428571428572,0,0,6,0
uom,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.70676691729323304,0.0,0.0,1.0,0,0,3,0
motorright,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,10,0
xa,0,0,0,,,,0.6666666666666666,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,2,0
tecniques,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.60526315789473684,0.0,0.0,1.0,1,0,9,0
copying,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.64255319148936174,0.0,0.0,1.0,0,1,7,0
uiuxu,0,0,0,,,,1.0,,,,,,,,,,,0,,0,0,0,,0,0,,0,0,5,0
enrich,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.96610169491525422,0.0,0.0,1.0,0,0,6,0
analitically,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.86250000000000004,0.0,0.0,1.0,0,0,12,0
disturb,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.24770642201834864,0.0,0.0,1.0,0,0,7,0
diodes,7,0,4,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.75,0.40005006966213869,0.0,0.0,1.75,1,0,6,0
bidirectionally,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.65277777777777779,0.0,0.0,1.0,0,0,15,0
keyglove,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,1.0,0.090909090909090912,0.0,0.0,1.0,0,0,8,0
pmec,2,0,1,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2.0,0.67424242424242431,0.0,0.0,2.0,0,0,4,0
